"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SL","2025-04-02","83.3","-0.68","6.57","Ohtani, Shohei",660271,693821,,"foul",,,,,8,"Shohei Ohtani grounds out, first baseman Matt Olson to pitcher Bryce Elder.","R","L","R","LAD","ATL","S",,,0,1,2025,"-0.01","0.29","-0.07","2.13",,,,0,1,"Bot",,,,,,,1.403818459073971,-121.57638762273356,-4.550852028145982,-0.2564016228071945,15.49042823788977,-28.79081706678306,"3.38","1.62",3,"80.4",-38,"84.1",2481,"5.9",778472,644433,621566,645277,663586,669397,650559,642201,656413,"54.61",,,,,,,,7,2,"Slider",0,2,0,2,2,0,0,2,"Infield shade","Standard",80,"0","-0.054","70.2","8.5",,"0.054","88.0",-2,-2,"0.342","0.342",26,30,26,31,1,0,,1,9,2,"2.89","0.01","-0.01","55.4",21.14715731433401,1.981329462518492,34.30616461717152,41.47007129995472,29.697264236437427
"CH","2025-04-02","87.5","-0.86","6.56","Ohtani, Shohei",660271,693821,,"called_strike",,,,,1,"Shohei Ohtani grounds out, first baseman Matt Olson to pitcher Bryce Elder.","R","L","R","LAD","ATL","S",,,0,0,2025,"-1.06","1.14","-0.43","2.93",,,,0,1,"Bot",,,,,,,3.1856544994779172,-127.69888922711088,-5.1870254303347565,-12.37261270111434,15.767368088553198,-18.76145961089237,"3.49","1.6",,,,"88.3",1728,"5.8",778472,644433,621566,645277,663586,669397,650559,642201,656413,"54.73",,,,,,,,7,1,"Changeup",0,2,0,2,2,0,0,2,"Infield shade","Standard",213,"0","-0.037",,,,"0.037",,-2,-2,"0.342","0.342",26,30,26,31,1,0,,1,9,2,"1.72","1.06","-1.06","55.0",,,,,
"SL","2025-04-01","79","3.12","4.7","Ohtani, Shohei",660271,519242,"single","hit_into_play",,,,,7,"Shohei Ohtani singles on a line drive to right fielder Jarred Kelenic.","R","L","L","LAD","ATL","X",9,"line_drive",0,2,2025,"-1.23","-0.5","-0.34","1.84",,,,0,6,"Bot",186.56,104.74,,,,,-5.2590522246513665,-115.01935458882686,1.4966373132275448,-9.930581840750763,21.283336144528967,-37.13560458936151,"3.38","1.62",191,"86.5",12,"79.3",2369,"6.4",778487,686948,621566,645277,663586,669397,650559,671739,672284,"54.06",0.666,0.633,"0.9",1,1,0,4,42,3,"Slider",0,1,0,1,1,0,0,1,"Infield shade","Standard",307,"0.064","0.539","69.8","8.2",0.747,"-0.539","88.0",-1,-1,"0.387","0.387",36,30,36,31,3,2,5,1,7,1,"4.15","-1.23","-1.23","6.4",6.816316081626717,-12.80103829002792,33.90564595609935,45.3533801890515,32.76583893253358
"CH","2025-04-01","84.3","3.22","4.43","Ohtani, Shohei",660271,519242,,"foul",,,,,6,"Shohei Ohtani singles on a line drive to right fielder Jarred Kelenic.","R","L","L","LAD","ATL","S",,,0,1,2025,"1.21","-0.33","0.37","2.46",,,,0,6,"Bot",,,,,,,-9.052956502162422,-122.5186517197497,2.427579766336237,13.897692567075735,22.349302718393627,-36.16568619837628,"3.38","1.62",,,,"84.7",1624,"6.4",778487,686948,621566,645277,663586,669397,650559,671739,672284,"54.08",,,,,,,,42,2,"Changeup",0,1,0,1,1,0,0,1,"Infield shade","Standard",85,"0","-0.054","80.6","8.3",,"0.054",,-1,-1,"0.387","0.387",36,30,36,31,3,2,5,1,7,1,"3.52","1.21","1.21","2.2",20.719846056533065,-10.911081331300526,34.67944890124408,36.8754933239856,34.800990317325216
"SI","2025-04-01","93.1","3.16","4.55","Ohtani, Shohei",660271,519242,,"called_strike",,,,,8,"Shohei Ohtani singles on a line drive to right fielder Jarred Kelenic.","R","L","L","LAD","ATL","S",,,0,0,2025,"1.29","0.19","0.11","1.6",,,,0,6,"Bot",,,,,,,-10.729274147932463,-135.31406358503116,-2.253190046524862,18.0906797247033,26.38518546041759,-29.558914339313286,"3.5","1.67",,,,"94",2100,"6.7",778487,686948,621566,645277,663586,669397,650559,671739,672284,"53.83",,,,,,,,42,1,"Sinker",0,1,0,1,1,0,0,1,"Infield shade","Standard",109,"0","-0.037",,,,"0.037",,-1,-1,"0.387","0.387",36,30,36,31,3,2,5,1,7,1,"2.42","1.29","1.29","4.2",,,,,
"FF","2025-04-01","95.7","3.08","4.81","Ohtani, Shohei",660271,519242,"field_out","hit_into_play",,,,,6,"Shohei Ohtani grounds out sharply, shortstop Nick Allen to first baseman Matt Olson.","R","L","L","LAD","ATL","X",6,"ground_ball",3,2,2025,"1.08","0.6","0.34","2.79",,,,1,3,"Bot",121.61,138.66,,,,,-9.676489229522673,-139.07616364536239,-1.0904637868487046,16.059662116941514,28.882707388398032,-24.283655874304234,"3.38","1.62",55,"103.8",0,"96.3",2264,"6.5",778487,686948,621566,645277,663586,669397,650559,671739,672284,"53.96",0.426,0.387,"0",1,0,0,4,21,8,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",114,"-0.019","-0.332","72.3","7.2",0.471,"0.332","103.8",-1,-1,"0.403","0.403",36,30,36,31,2,1,5,1,7,1,"1.88","1.08","1.08","7.9",0.919300527389344,16.15769707981968,31.017716267615224,37.806481882878934,18.196042339614237
"SL","2025-04-01","76","3.11","4.71","Ohtani, Shohei",660271,519242,,"foul",,,,,8,"Shohei Ohtani grounds out sharply, shortstop Nick Allen to first baseman Matt Olson.","R","L","L","LAD","ATL","S",,,3,2,2025,"-0.86","-0.46","0.06","1.7",,,,1,3,"Bot",,,,,,,-4.845941587893253,-110.57835723985114,1.5970204490190028,-6.178587325530837,19.81215252311743,-36.46933085454484,"3.38","1.62",6,"65",-18,"76.1",2093,"6.4",778487,686948,621566,645277,663586,669397,650559,671739,672284,"54.12",,,,,,,,21,7,"Slider",0,1,0,1,1,0,0,1,"Infield shade","Standard",311,"0","0","72.8","8.8",,"0","88.0",-1,-1,"0.403","0.403",36,30,36,31,2,1,5,1,7,1,"4.41","-0.86","-0.86","8.5",23.69473448064395,-21.694135232553034,37.438211556073405,39.903263398752735,45.08817391399869
"CH","2025-04-01","86.3","2.97","4.5","Ohtani, Shohei",660271,519242,,"ball",,,,,13,"Shohei Ohtani grounds out sharply, shortstop Nick Allen to first baseman Matt Olson.","R","L","L","LAD","ATL","B",,,2,2,2025,"1.2","0.02","-2.53","1.12",,,,1,3,"Bot",,,,,,,-15.491438045087655,-124.77571055992223,-1.8123288797669526,15.556846765513246,23.544558743851585,-31.8116493497024,"3.51","1.65",,,,"86.3",1748,"6.5",778487,686948,621566,645277,663586,669397,650559,671739,672284,"54",,,,,,,,21,6,"Changeup",0,1,0,1,1,0,0,1,"Infield shade","Standard",93,"0","0.108",,,,"-0.108",,-1,-1,"0.403","0.403",36,30,36,31,2,1,5,1,7,1,"3.07","1.2","1.2","4.0",,,,,
"SL","2025-04-01","79.1","3","4.81","Ohtani, Shohei",660271,519242,,"foul",,,,,12,"Shohei Ohtani grounds out sharply, shortstop Nick Allen to first baseman Matt Olson.","R","L","L","LAD","ATL","S",,,2,2,2025,"-0.79","-0.05","1.19","3.12",,,,1,3,"Bot",,,,,,,-2.488194475029452,-115.14884834890798,3.223000870515504,-6.58442655891034,21.194369267691048,-33.4470834358759,"3.38","1.62",23,"84.7",-6,"79.4",2302,"6.5",778487,686948,621566,645277,663586,669397,650559,671739,672284,"54.01",,,,,,,,21,5,"Slider",0,1,0,1,1,0,0,1,"Infield shade","Standard",293,"0","0","79.4","7.8",,"0","88.0",-1,-1,"0.403","0.403",36,30,36,31,2,1,5,1,7,1,"3.69","-0.79","-0.79","9.9",22.421717804914888,-12.288616701830799,36.85008284330682,27.30967709188061,34.07415425909248
"FF","2025-04-01","95.3","3","4.96","Ohtani, Shohei",660271,519242,,"ball",,,,,11,"Shohei Ohtani grounds out sharply, shortstop Nick Allen to first baseman Matt Olson.","R","L","L","LAD","ATL","B",,,1,2,2025,"1.13","0.88","-0.85","3.65",,,,1,3,"Bot",,,,,,,-12.663295197843087,-138.32735466216852,0.20063681090992413,17.094785573326746,27.251841782792155,-20.990764311473008,"3.53","1.66",,,,"96",2246,"6.6",778487,686948,621566,645277,663586,669397,650559,671739,672284,"53.93",,,,,,,,21,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",116,"0","0.043",,,,"-0.043",,-1,-1,"0.403","0.403",36,30,36,31,2,1,5,1,7,1,"1.62","1.13","1.13","10.8",,,,,
